document_id	genre	corpus	split	label	label_binary	total_clauses	meta_has_derailed	meta_max_toxicity	meta_mean_toxicity	meta_num_turns	meta_genre_description	meta_num_words	present-simple-indicative-active	present-simple-indicative-passive	present-simple-subjunctive-active	present-simple-subjunctive-passive	present-simple-imperative-active	present-simple-imperative-passive	present-simple-conditional-active	present-simple-conditional-passive	present-simple-modal-active	present-simple-modal-passive	present-progressive-indicative-active	present-progressive-indicative-passive	present-progressive-subjunctive-active	present-progressive-subjunctive-passive	present-progressive-imperative-active	present-progressive-imperative-passive	present-progressive-conditional-active	present-progressive-conditional-passive	present-progressive-modal-active	present-progressive-modal-passive	present-perfect-indicative-active	present-perfect-indicative-passive	present-perfect-subjunctive-active	present-perfect-subjunctive-passive	present-perfect-imperative-active	present-perfect-imperative-passive	present-perfect-conditional-active	present-perfect-conditional-passive	present-perfect-modal-active	present-perfect-modal-passive	present-perfect-progressive-indicative-active	present-perfect-progressive-indicative-passive	present-perfect-progressive-subjunctive-active	present-perfect-progressive-subjunctive-passive	present-perfect-progressive-imperative-active	present-perfect-progressive-imperative-passive	present-perfect-progressive-conditional-active	present-perfect-progressive-conditional-passive	present-perfect-progressive-modal-active	present-perfect-progressive-modal-passive	past-simple-indicative-active	past-simple-indicative-passive	past-simple-subjunctive-active	past-simple-subjunctive-passive	past-simple-imperative-active	past-simple-imperative-passive	past-simple-conditional-active	past-simple-conditional-passive	past-simple-modal-active	past-simple-modal-passive	past-progressive-indicative-active	past-progressive-indicative-passive	past-progressive-subjunctive-active	past-progressive-subjunctive-passive	past-progressive-imperative-active	past-progressive-imperative-passive	past-progressive-conditional-active	past-progressive-conditional-passive	past-progressive-modal-active	past-progressive-modal-passive	past-perfect-indicative-active	past-perfect-indicative-passive	past-perfect-subjunctive-active	past-perfect-subjunctive-passive	past-perfect-imperative-active	past-perfect-imperative-passive	past-perfect-conditional-active	past-perfect-conditional-passive	past-perfect-modal-active	past-perfect-modal-passive	past-perfect-progressive-indicative-active	past-perfect-progressive-indicative-passive	past-perfect-progressive-subjunctive-active	past-perfect-progressive-subjunctive-passive	past-perfect-progressive-imperative-active	past-perfect-progressive-imperative-passive	past-perfect-progressive-conditional-active	past-perfect-progressive-conditional-passive	past-perfect-progressive-modal-active	past-perfect-progressive-modal-passive	future-simple-indicative-active	future-simple-indicative-passive	future-simple-subjunctive-active	future-simple-subjunctive-passive	future-simple-imperative-active	future-simple-imperative-passive	future-simple-conditional-active	future-simple-conditional-passive	future-simple-modal-active	future-simple-modal-passive	future-progressive-indicative-active	future-progressive-indicative-passive	future-progressive-subjunctive-active	future-progressive-subjunctive-passive	future-progressive-imperative-active	future-progressive-imperative-passive	future-progressive-conditional-active	future-progressive-conditional-passive	future-progressive-modal-active	future-progressive-modal-passive	future-perfect-indicative-active	future-perfect-indicative-passive	future-perfect-subjunctive-active	future-perfect-subjunctive-passive	future-perfect-imperative-active	future-perfect-imperative-passive	future-perfect-conditional-active	future-perfect-conditional-passive	future-perfect-modal-active	future-perfect-modal-passive	future-perfect-progressive-indicative-active	future-perfect-progressive-indicative-passive	future-perfect-progressive-subjunctive-active	future-perfect-progressive-subjunctive-passive	future-perfect-progressive-imperative-active	future-perfect-progressive-imperative-passive	future-perfect-progressive-conditional-active	future-perfect-progressive-conditional-passive	future-perfect-progressive-modal-active	future-perfect-progressive-modal-passive
708472694.66370.66370	cga_derailed	cga_wiki	train	derailed	1	75	True	0.0	0.0	7.0			0.3866666666666666	0.04	0.04	0.0	0.04	0.0	0.12	0.0	0.0	0.0	0.0266666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0266666666666666	0.0	0.0133333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0133333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0266666666666666	0.0133333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708553373.62735.62735	cga_derailed	cga_wiki	train	derailed	1	96	True	0.0	0.0	10.0			0.59375	0.0416666666666666	0.0208333333333333	0.0104166666666666	0.0520833333333333	0.0	0.03125	0.0	0.0	0.0	0.0416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104166666666666	0.0	0.0104166666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1041666666666666	0.0104166666666666	0.0	0.0	0.0	0.0	0.0104166666666666	0.0	0.0	0.0	0.0208333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104166666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708713055.6994.6994	cga_civil	cga_wiki	train	civil	0	35	False	0.0	0.0	5.0			0.4571428571428571	0.0285714285714285	0.0571428571428571	0.0	0.0	0.0	0.1714285714285714	0.0571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0857142857142857	0.0285714285714285	0.0	0.0	0.0	0.0	0.0	0.0285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714285714285	0.0	0.0	0.0	0.0	0.0285714285714285	0.0285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70883624.1006.1006	cga_civil	cga_wiki	train	civil	0	83	False	0.0	0.0	9.0			0.4578313253012048	0.0240963855421686	0.0120481927710843	0.0	0.108433734939759	0.0	0.0602409638554216	0.0120481927710843	0.0	0.0	0.0481927710843373	0.0120481927710843	0.0	0.0	0.0	0.0	0.0120481927710843	0.0	0.0	0.0	0.0481927710843373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1566265060240964	0.0240963855421686	0.0	0.0	0.0	0.0	0.0240963855421686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709029026.11890.11890	cga_derailed	cga_wiki	train	derailed	1	19	True	0.0	0.0	7.0			0.2631578947368421	0.0	0.1578947368421052	0.0	0.0526315789473684	0.0	0.1052631578947368	0.1052631578947368	0.0	0.0	0.1578947368421052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709142212.14570.14570	cga_derailed	cga_wiki	train	derailed	1	13	True	0.0	0.0	6.0			0.6153846153846154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3076923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769230769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709417056.16828.16828	cga_derailed	cga_wiki	train	derailed	1	47	True	0.0	0.0	6.0			0.5531914893617021	0.0212765957446808	0.0638297872340425	0.0425531914893617	0.0425531914893617	0.0	0.0851063829787234	0.0	0.0	0.0	0.0212765957446808	0.0212765957446808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1489361702127659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709553734.4699.4699	cga_civil	cga_wiki	train	civil	0	33	False	0.0	0.0	6.0			0.5151515151515151	0.0303030303030303	0.0	0.0	0.0909090909090909	0.0	0.0303030303030303	0.0	0.0	0.0	0.0303030303030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909090909	0.0606060606060606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1212121212121212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0303030303030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709789654.843.843	cga_derailed	cga_wiki	train	derailed	1	109	True	0.902710108441	0.2160250344798555	6.0			0.4311926605504587	0.0458715596330275	0.0	0.0	0.0091743119266055	0.0	0.110091743119266	0.0091743119266055	0.0	0.0	0.0275229357798165	0.0	0.0	0.0	0.0	0.0	0.0091743119266055	0.0	0.0	0.0	0.0642201834862385	0.018348623853211	0.0091743119266055	0.0	0.0	0.0	0.0	0.0091743119266055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1651376146788991	0.0	0.0	0.0	0.0	0.0	0.0642201834862385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091743119266055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018348623853211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71050060.102724.102724	cga_derailed	cga_wiki	train	derailed	1	124	True	0.0	0.0	6.0			0.532258064516129	0.064516129032258	0.032258064516129	0.0	0.064516129032258	0.0	0.1129032258064516	0.0080645161290322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0080645161290322	0.0	0.0	0.0	0.0403225806451612	0.0161290322580645	0.0	0.0	0.0	0.0	0.0080645161290322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064516129032258	0.0	0.0	0.0	0.0	0.0	0.0161290322580645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0161290322580645	0.0161290322580645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711012435.131079.131079	cga_civil	cga_wiki	train	civil	0	41	False	0.0	0.0	8.0			0.2682926829268293	0.0	0.024390243902439	0.0	0.0	0.0	0.1951219512195122	0.073170731707317	0.0	0.0	0.024390243902439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024390243902439	0.0	0.0	0.0	0.0	0.024390243902439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1219512195121951	0.0975609756097561	0.0	0.0	0.0	0.0	0.1463414634146341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71192620.4431.4431	cga_civil	cga_wiki	train	civil	0	56	False	0.1932352069394029	0.0890309449340414	10.0			0.4464285714285714	0.0357142857142857	0.0	0.0357142857142857	0.0892857142857142	0.0	0.1785714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.0178571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357142857142857	0.0	0.0	0.0	0.0	0.0	0.0178571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712279577.10838.10838	cga_derailed	cga_wiki	train	derailed	1	150	True	0.0	0.0	11.0			0.6066666666666667	0.04	0.0066666666666666	0.02	0.0866666666666666	0.0	0.0266666666666666	0.0	0.0	0.0	0.0266666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1466666666666666	0.0066666666666666	0.0	0.0	0.0	0.0	0.0066666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712482192.58840.58840	cga_derailed	cga_wiki	train	derailed	1	85	True	0.0	0.0	6.0			0.5529411764705883	0.0941176470588235	0.0235294117647058	0.0	0.0352941176470588	0.0	0.0352941176470588	0.0	0.0	0.0	0.0588235294117647	0.0117647058823529	0.0	0.0	0.0	0.0	0.0117647058823529	0.0	0.0	0.0	0.0235294117647058	0.0	0.0	0.0	0.0	0.0	0.0	0.0117647058823529	0.0	0.0	0.0117647058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1176470588235294	0.0	0.0	0.0	0.0	0.0	0.0117647058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712818599.2558.2558	cga_derailed	cga_wiki	train	derailed	1	56	True	0.7361067796029962	0.1620232667422382	5.0			0.3035714285714285	0.0	0.0535714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.1607142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571428571428	0.0178571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712824894.24177.24177	cga_civil	cga_wiki	train	civil	0	14	False	0.0	0.0	6.0			0.5	0.1428571428571428	0.0	0.0714285714285714	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712947258.42746.42746	cga_derailed	cga_wiki	train	derailed	1	161	True	0.0	0.0	10.0			0.4782608695652174	0.0248447204968944	0.0	0.0186335403726708	0.031055900621118	0.0	0.0496894409937888	0.0062111801242236	0.0	0.0	0.031055900621118	0.0	0.0	0.0	0.0	0.0	0.0186335403726708	0.0	0.0	0.0	0.0559006211180124	0.0248447204968944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217391304347826	0.0186335403726708	0.0	0.0	0.0	0.0	0.0186335403726708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062111801242236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714183141.20530.20530	cga_civil	cga_wiki	train	civil	0	34	False	0.0	0.0	7.0			0.3529411764705882	0.1470588235294117	0.0294117647058823	0.0294117647058823	0.088235294117647	0.0	0.0588235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	0.0294117647058823	0.0	0.0	0.0	0.0	0.0294117647058823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715360991.20598.20598	cga_civil	cga_wiki	train	civil	0	17	False	0.0	0.0	7.0			0.2941176470588235	0.0	0.1176470588235294	0.1176470588235294	0.0588235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4117647058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71560823.11284.11284	cga_derailed	cga_wiki	train	derailed	1	30	True	0.99723727	0.157804744125	8.0			0.5666666666666667	0.0333333333333333	0.0333333333333333	0.0	0.0333333333333333	0.0	0.0333333333333333	0.0333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715975983.4994.4994	cga_derailed	cga_wiki	train	derailed	1	36	True	0.7349398440606937	0.195008498745377	6.0			0.5	0.1666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277777777777777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1388888888888889	0.0555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277777777777777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
