conversation_id	label	label_binary	num_turns	num_toxicity_scored_utterances	max_toxicity	mean_toxicity	has_toxicity_scores	split
235774547.61002.61002	civil	0	4	4	0.12500061	0.05492984175000001	True	train
235787010.1602.1602	civil	0	5	5	0.045416955	0.019374406700000003	True	train
235788517.66804.66804	civil	0	9	0	0.0	0.0	False	train
235877654.87437.87437	derailed	1	9	0	0.0	0.0	False	train
236161634.27131.27131	derailed	1	5	5	0.6929466999999999	0.21604241899999996	True	train
236164277.4696.4696	civil	0	7	0	0.0	0.0	False	train
236412028.27985.27985	civil	0	6	0	0.0	0.0	False	train
236755381.13326.13326	derailed	1	5	5	0.0	0.0	True	train
23693917.339.339	derailed	1	10	0	0.0	0.0	False	train
237116324.4261.4261	derailed	1	6	0	0.0	0.0	False	train
237150234.556838.556715	civil	0	7	0	0.0	0.0	False	train
237254827.0.0	civil	0	5	5	0.12806089	0.05777349080000001	True	train
237818046.140687.140687	derailed	1	6	0	0.0	0.0	False	train
237947838.18201.18201	derailed	1	6	0	0.0	0.0	False	train
238239921.7047.7047	derailed	1	5	5	0.7988115	0.20606637700000002	True	train
238600569.11532.11532	derailed	1	8	0	0.0	0.0	False	train
238642701.129660.129660	civil	0	6	0	0.0	0.0	False	train
238788392.4440.4440	derailed	1	10	0	0.0	0.0	False	train
23947356.23566.23519	derailed	1	6	0	0.0	0.0	False	train
239849194.616704.616704	civil	0	6	0	0.0	0.0	False	train
239855410.618368.618368	derailed	1	8	0	0.0	0.0	False	train
240149353.16332.16332	civil	0	4	4	0.057527073	0.02577759425	True	train
240290940.16207.16207	civil	0	7	0	0.0	0.0	False	train
240323995.76858.76858	derailed	1	10	0	0.0	0.0	False	train
240429527.89491.89491	civil	0	6	0	0.0	0.0	False	train
240444038.11624.11624	derailed	1	8	8	0.6771105	0.12017894512499999	True	train
241022339.122958.122958	civil	0	6	0	0.0	0.0	False	train
241131342.18768.18523	derailed	1	4	4	0.9027101	0.401201715	True	train
24118781.37.37	civil	0	9	0	0.0	0.0	False	train
241447226.98399.98399	civil	0	10	0	0.0	0.0	False	train
241469002.6789.6789	derailed	1	5	5	0.83502173	0.1805305562	True	train
241682277.4359.4359	civil	0	4	4	0.059290357	0.029471182250000002	True	train
241750239.99787.99787	civil	0	10	10	0.07558117	0.037691202599999994	True	train
2418167.16634.16634	derailed	1	6	0	0.0	0.0	False	train
242065530.55006.55006	derailed	1	7	0	0.0	0.0	False	train
242238857.1221.1221	derailed	1	4	4	0.0	0.0	True	train
242596730.3910.3910	civil	0	6	0	0.0	0.0	False	train
243059441.9698.9698	civil	0	10	0	0.0	0.0	False	train
243072242.56485.56485	derailed	1	8	0	0.0	0.0	False	train
24319777.0.0	derailed	1	6	0	0.0	0.0	False	train
243441039.68093.68093	civil	0	6	0	0.0	0.0	False	train
243566457.2461.2461	civil	0	4	4	0.0	0.0	True	train
243764273.21212.21212	civil	0	4	4	0.099495515	0.041279028925	True	train
244072026.22768.22465	derailed	1	6	0	0.0	0.0	False	train
245262803.90271.90271	civil	0	7	0	0.0	0.0	False	train
245423265.1941.1941	civil	0	4	4	0.02750051296951357	0.0184754947222995	True	train
245458714.96186.96186	derailed	1	9	0	0.0	0.0	False	train
245576959.2099.2099	derailed	1	4	4	0.73544263817	0.20741514976078168	True	train
24597591.4316.4316	derailed	1	7	0	0.0	0.0	False	train
246244838.10299.10299	civil	0	6	0	0.0	0.0	False	train
246286943.180872.180872	civil	0	8	0	0.0	0.0	False	train
246297505.15695.15695	derailed	1	9	0	0.0	0.0	False	train
246300994.183883.183883	derailed	1	9	0	0.0	0.0	False	train
24635104.25085.25085	civil	0	10	0	0.0	0.0	False	train
246543204.1281.1281	civil	0	3	3	0.06526877427796482	0.06051533592469544	True	train
246544326.48318.48318	derailed	1	7	0	0.0	0.0	False	train
247067063.331090.331090	civil	0	6	0	0.0	0.0	False	train
247472127.253579.253579	derailed	1	11	0	0.0	0.0	False	train
247850378.42223.42223	civil	0	8	0	0.0	0.0	False	train
247903949.1969.1969	derailed	1	4	4	0.6223715010913722	0.1955426062802793	True	train
248022654.208447.208447	civil	0	11	0	0.0	0.0	False	train
248027055.10406.10406	civil	0	7	0	0.0	0.0	False	train
24823411.28359.28359	derailed	1	8	0	0.0	0.0	False	train
248252732.243427.243427	derailed	1	11	0	0.0	0.0	False	train
248407222.747.747	civil	0	13	13	0.32893097	0.13635936446153846	True	train
248408598.853.853	derailed	1	5	5	0.6771105	0.258635736	True	train
248413122.2135.2135	derailed	1	5	5	0.7009271	0.1905764368	True	train
248728129.16489.16489	derailed	1	7	0	0.0	0.0	False	train
249074806.43756.43756	derailed	1	9	0	0.0	0.0	False	train
249145766.4735.4735	civil	0	6	0	0.0	0.0	False	train
249589385.65525.65525	civil	0	9	0	0.0	0.0	False	train
249719162.86836.86836	civil	0	6	0	0.0	0.0	False	train
249816928.4402.4402	civil	0	4	4	0.31614095	0.09425645875	True	train
249885922.13699.13699	civil	0	8	0	0.0	0.0	False	train
249890483.27772.27772	civil	0	7	0	0.0	0.0	False	train
249978914.32477.32477	derailed	1	4	4	0.8150462050240664	0.2556144146392109	True	train
250467137.141201.141201	derailed	1	6	0	0.0	0.0	False	train
250498541.50023.50023	civil	0	7	0	0.0	0.0	False	train
251263251.32055.32055	civil	0	4	4	0.10833552	0.043759868	True	train
251351324.150769.150769	derailed	1	8	0	0.0	0.0	False	train
25187470.1274.1274	civil	0	6	0	0.0	0.0	False	train
25213805.0.0	civil	0	3	3	0.0	0.0	True	train
252665251.20447.20447	civil	0	10	0	0.0	0.0	False	train
253247358.14213.14213	derailed	1	9	0	0.0	0.0	False	train
253309610.37532.37532	derailed	1	8	0	0.0	0.0	False	train
253341920.44645.44645	civil	0	10	0	0.0	0.0	False	train
253365325.47770.47598	derailed	1	11	0	0.0	0.0	False	train
25337055.162.162	civil	0	8	0	0.0	0.0	False	train
2536009.3378.3378	civil	0	8	0	0.0	0.0	False	train
253888447.46368.46368	civil	0	11	0	0.0	0.0	False	train
253914735.46610.46610	derailed	1	10	0	0.0	0.0	False	train
254096192.10524.10524	derailed	1	6	0	0.0	0.0	False	train
254309326.12691.12691	civil	0	8	0	0.0	0.0	False	train
254476558.2536.2536	civil	0	4	4	0.237544090854	0.09106352792050397	True	train
25461244.1080.1080	derailed	1	5	5	0.7009271	0.1691160054	True	train
254845438.45356.45356	derailed	1	9	0	0.0	0.0	False	train
254877713.23605.23605	derailed	1	6	6	0.0	0.0	True	train
255048807.104281.104281	derailed	1	6	0	0.0	0.0	False	train
255462083.6934.6934	civil	0	5	5	0.23754409	0.1111155388	True	train
255492973.7776.7776	civil	0	5	5	0.388942079042	0.12347517873878475	True	train
25615433.40444.40444	civil	0	9	0	0.0	0.0	False	train
256502155.65389.65389	derailed	1	9	0	0.0	0.0	False	train
256933358.0.0	civil	0	7	7	0.2534721169081668	0.1618173625561306	True	train
257127398.62541.62541	civil	0	9	0	0.0	0.0	False	train
257670373.4510.4510	civil	0	8	0	0.0	0.0	False	train
257727392.0.0	civil	0	11	0	0.0	0.0	False	train
25781869.107887.107887	derailed	1	8	0	0.0	0.0	False	train
258220900.39241.39241	derailed	1	7	0	0.0	0.0	False	train
258465034.25711.25711	civil	0	8	0	0.0	0.0	False	train
258501873.166167.166167	civil	0	10	0	0.0	0.0	False	train
259380404.3182.3182	derailed	1	9	9	0.7009271	0.238211431	True	train
2598463.30932.30932	civil	0	8	0	0.0	0.0	False	train
26035267.36399.36382	derailed	1	7	0	0.0	0.0	False	train
260495392.5411.5411	derailed	1	7	0	0.0	0.0	False	train
260500116.16426.16426	derailed	1	5	5	0.644523548297	0.21253075042183633	True	train
26096762.44024.44024	civil	0	10	0	0.0	0.0	False	train
261116027.1231.1231	civil	0	5	5	0.048668202	0.0266344884	True	train
261192803.45628.45628	civil	0	7	0	0.0	0.0	False	train
261549717.6141.6141	derailed	1	6	6	0.0	0.0	True	train
262019413.1258.1258	derailed	1	6	6	0.64452356	0.15341504983333334	True	train
262568972.1728.1728	derailed	1	6	6	0.64452356	0.15345076216666667	True	train
263081506.985.985	derailed	1	10	0	0.0	0.0	False	train
263416721.117448.117448	derailed	1	10	0	0.0	0.0	False	train
264577502.43511.43511	derailed	1	8	0	0.0	0.0	False	train
265209661.21286.21286	civil	0	3	3	0.36263145854030027	0.21283279992589996	True	train
265479643.10144.10144	civil	0	11	0	0.0	0.0	False	train
266672416.14406.14406	derailed	1	5	5	0.6103706031222177	0.19158221484856724	True	train
266938227.4116.4116	derailed	1	6	6	0.86949766	0.23008736500000002	True	train
267643437.10093.10093	civil	0	6	6	0.0	0.0	True	train
267692160.155951.155951	derailed	1	7	0	0.0	0.0	False	train
267728614.56519.56519	civil	0	9	9	0.08514641	0.04430877655555556	True	train
267873318.3400.3400	derailed	1	10	0	0.0	0.0	False	train
26794673.3223.3223	civil	0	9	0	0.0	0.0	False	train
267971423.277.254	civil	0	13	13	0.3889421	0.12193158861538461	True	train
26815453.51996.51996	civil	0	4	4	0.13589947	0.0582764875	True	train
26825356.2718.2713	civil	0	6	0	0.0	0.0	False	train
268740343.18901.18901	derailed	1	8	8	0.78217274	0.157621275	True	train
26892383.21548.21548	civil	0	7	0	0.0	0.0	False	train
26894863.52416.1542	derailed	1	6	6	0.64452356	0.17323631166666664	True	train
269086658.524.524	derailed	1	8	0	0.0	0.0	False	train
269156482.14986.14986	civil	0	8	0	0.0	0.0	False	train
269657220.73766.73766	derailed	1	11	0	0.0	0.0	False	train
269677117.10123.10123	civil	0	6	6	0.08154141	0.03961490433333333	True	train
269751018.227771.227771	civil	0	6	0	0.0	0.0	False	train
269894650.1070.1070	derailed	1	8	0	0.0	0.0	False	train
270177839.28034.28034	civil	0	9	9	0.25510174	0.11999670999999999	True	train
270297655.120641.120641	derailed	1	6	0	0.0	0.0	False	train
270363544.9835.9835	civil	0	7	0	0.0	0.0	False	train
270629203.4318.4318	civil	0	7	7	0.19231045	0.079400827	True	train
270702530.19384.19384	derailed	1	7	0	0.0	0.0	False	train
271340377.69106.69106	civil	0	5	5	0.036962617	0.02348403	True	train
272402334.14322.14322	civil	0	7	0	0.0	0.0	False	train
272521689.58179.58179	civil	0	12	0	0.0	0.0	False	train
272587843.99238.99238	civil	0	11	0	0.0	0.0	False	train
272601117.6008.6008	derailed	1	10	0	0.0	0.0	False	train
272953472.1207.1207	derailed	1	5	5	0.76823187	0.33975378999999994	True	train
273058421.30426.30426	derailed	1	6	6	0.0	0.0	True	train
273253859.20177.20177	civil	0	10	0	0.0	0.0	False	train
273276496.704.704	derailed	1	5	5	0.64899623	0.240374832	True	train
273320587.1690.1690	civil	0	4	4	0.562779	0.15361175375	True	train
273753370.998.998	civil	0	5	5	0.12142175	0.05677031019999999	True	train
273791406.26159.26159	civil	0	10	0	0.0	0.0	False	train
273826842.133960.133960	derailed	1	9	0	0.0	0.0	False	train
274025382.1006.1006	civil	0	7	7	0.34152484	0.09096416671428573	True	train
27449844.43477.43477	civil	0	6	0	0.0	0.0	False	train
2747530.25395.25361	civil	0	7	0	0.0	0.0	False	train
2748398.29646.29646	derailed	1	10	0	0.0	0.0	False	train
274927784.32062.32062	derailed	1	10	0	0.0	0.0	False	train
275318819.86311.86311	derailed	1	8	0	0.0	0.0	False	train
275409490.16844.16844	civil	0	5	5	0.0	0.0	True	train
275525233.1898.1898	derailed	1	8	8	0.60783094	0.18257930975	True	train
275729431.56050.56050	civil	0	5	5	0.16110283	0.0504026742	True	train
276035589.473.473	civil	0	5	5	0.13114937	0.0390991424	True	train
276383623.92560.92560	derailed	1	7	0	0.0	0.0	False	train
276389286.25164.25164	civil	0	7	7	0.121031426	0.06747409928571428	True	train
276525094.93090.93090	derailed	1	6	0	0.0	0.0	False	train
276546666.17373.17373	civil	0	8	0	0.0	0.0	False	train
27661568.15078.15078	derailed	1	6	6	0.6590772	0.21807804	True	train
276651654.19059.19059	civil	0	6	0	0.0	0.0	False	train
276900440.116406.116406	civil	0	10	0	0.0	0.0	False	train
276984138.99564.99564	civil	0	6	0	0.0	0.0	False	train
277132168.5865.5865	civil	0	6	6	0.08472335	0.0386448636	True	train
277455799.27313.27313	derailed	1	6	6	0.6084648	0.15870578633333335	True	train
277904646.63907.63907	derailed	1	13	13	0.73544264	0.18090546	True	train
277910237.62434.62434	civil	0	9	0	0.0	0.0	False	train
278153100.94321.94321	civil	0	6	0	0.0	0.0	False	train
27845708.69159.69159	derailed	1	9	0	0.0	0.0	False	train
279106113.3752.3752	derailed	1	7	0	0.0	0.0	False	train
279283652.77456.77456	civil	0	6	0	0.0	0.0	False	train
2794797.75760.75760	derailed	1	8	0	0.0	0.0	False	train
279524085.182129.181442	civil	0	8	0	0.0	0.0	False	train
279878866.4092.4092	civil	0	5	5	0.0	0.0	True	train
280240039.94770.94770	civil	0	6	0	0.0	0.0	False	train
280446114.31110.30927	derailed	1	6	0	0.0	0.0	False	train
280499001.87002.87002	derailed	1	10	0	0.0	0.0	False	train
281025461.26996.26996	derailed	1	6	0	0.0	0.0	False	train
281227082.22660.22660	derailed	1	9	0	0.0	0.0	False	train
281389431.12597.12597	civil	0	3	3	0.3760693094876338	0.1800841471099656	True	train
281527053.52918.52918	derailed	1	7	0	0.0	0.0	False	train
281703505.37392.37392	derailed	1	10	0	0.0	0.0	False	train
281923225.166.0	derailed	1	7	0	0.0	0.0	False	train
28232293.14627.14627	derailed	1	7	0	0.0	0.0	False	train
282965164.106696.106696	derailed	1	9	0	0.0	0.0	False	train
283272872.4103.4103	civil	0	6	0	0.0	0.0	False	train
2836019.94718.94718	civil	0	9	0	0.0	0.0	False	train
283995851.40608.40608	civil	0	9	0	0.0	0.0	False	train
284048492.7851.7851	derailed	1	6	0	0.0	0.0	False	train
284064019.15811.15803	civil	0	6	6	0.18999496	0.10162326333333332	True	train
284170457.107803.107803	civil	0	10	0	0.0	0.0	False	train
28475482.19751.19751	derailed	1	7	0	0.0	0.0	False	train
284756758.130.130	derailed	1	8	0	0.0	0.0	False	train
284801036.8001.8001	civil	0	4	4	0.30117408898460235	0.17214862268630032	True	train
284929874.94.94	civil	0	6	0	0.0	0.0	False	train
284929887.15218.15218	derailed	1	10	0	0.0	0.0	False	train
284981353.36699.36699	civil	0	9	0	0.0	0.0	False	train
285102889.58627.58627	civil	0	11	0	0.0	0.0	False	train
285124538.61515.61515	derailed	1	10	0	0.0	0.0	False	train
285155405.59178.59178	derailed	1	8	0	0.0	0.0	False	train
285576876.11141.11086	derailed	1	9	0	0.0	0.0	False	train
285666568.32074.32074	derailed	1	11	0	0.0	0.0	False	train
285727338.343.343	derailed	1	9	0	0.0	0.0	False	train
286310174.73107.73107	civil	0	6	0	0.0	0.0	False	train
28638086.2169.2170	derailed	1	8	0	0.0	0.0	False	train
286441274.88238.88238	civil	0	10	0	0.0	0.0	False	train
286612345.67610.67610	civil	0	6	0	0.0	0.0	False	train
286646807.29514.29514	civil	0	7	0	0.0	0.0	False	train
286650485.96918.96927	derailed	1	7	0	0.0	0.0	False	train
28668126.1829.1829	civil	0	6	0	0.0	0.0	False	train
286761180.8636.8636	derailed	1	8	8	0.7727331999999999	0.1961492855	True	train
286766369.30404.30404	derailed	1	8	0	0.0	0.0	False	train
286838772.120623.120623	civil	0	7	0	0.0	0.0	False	train
286885447.4281.4281	derailed	1	6	0	0.0	0.0	False	train
287030104.15570.15570	civil	0	11	11	0.3889421	0.10532229081818181	True	train
287098797.16221.16221	derailed	1	4	4	0.951227	0.2632121315	True	train
288007679.7609.7609	derailed	1	6	0	0.0	0.0	False	train
288190848.21383.21383	civil	0	8	0	0.0	0.0	False	train
288251869.7858.7858	derailed	1	7	0	0.0	0.0	False	train
28835125.4162.4162	derailed	1	5	5	0.6771105	0.182879262	True	train
288525906.13902.13902	derailed	1	6	0	0.0	0.0	False	train
288566610.12241.12241	derailed	1	5	5	0.6485619	0.1540090086	True	train
288655305.38122.38122	civil	0	5	5	0.24912873930837345	0.124740890588805	True	train
28901488.112524.112524	civil	0	8	0	0.0	0.0	False	train
289317308.13300.13300	civil	0	6	0	0.0	0.0	False	train
28936311.177.179	derailed	1	7	7	0.78130203	0.1710087302857143	True	train
289437727.9566.9566	civil	0	4	4	0.12310407	0.05012691425	True	train
289524595.146588.146588	derailed	1	9	0	0.0	0.0	False	train
289646513.12638.12638	civil	0	4	4	0.11726449	0.03880125325	True	train
289823764.30121.30121	derailed	1	6	0	0.0	0.0	False	train
289911799.5115.5115	derailed	1	6	6	0.6454156999999999	0.13915858483333332	True	train
289947292.4473.4473	derailed	1	7	0	0.0	0.0	False	train
2900424.2344.2344	civil	0	6	0	0.0	0.0	False	train
291124902.14213.14213	civil	0	8	0	0.0	0.0	False	train
291255336.112388.112388	derailed	1	7	0	0.0	0.0	False	train
291646170.85490.85490	civil	0	8	0	0.0	0.0	False	train
291753275.17528.19444	derailed	1	7	0	0.0	0.0	False	train
291906834.15472.15472	civil	0	4	4	0.23754409	0.13257022	True	train
292012508.4356.4356	civil	0	4	4	0.23754409	0.07622314250000001	True	train
292222895.4877.4877	derailed	1	6	6	0.6814275	0.14703392816666666	True	train
2923869.37136.37136	derailed	1	8	0	0.0	0.0	False	train
292630982.124262.124262	derailed	1	8	0	0.0	0.0	False	train
29345353.3164.3164	civil	0	6	0	0.0	0.0	False	train
293670317.7380.7380	derailed	1	6	0	0.0	0.0	False	train
293766413.23161.23161	civil	0	8	8	0.11691725	0.0510205755	True	train
294034026.26110.26110	derailed	1	10	10	0.6843286	0.1177261836	True	train
294442812.538.538	derailed	1	7	0	0.0	0.0	False	train
29448932.46437.46437	derailed	1	10	0	0.0	0.0	False	train
2946917.60879.60879	civil	0	9	0	0.0	0.0	False	train
295324539.37677.37677	civil	0	4	4	0.0	0.0	True	train
295448364.21030.21030	derailed	1	6	6	0.7892325	0.14979971016666668	True	train
296103800.162185.162185	derailed	1	11	0	0.0	0.0	False	train
296174981.366.366	civil	0	9	0	0.0	0.0	False	train
296383590.211149.211149	civil	0	11	0	0.0	0.0	False	train
29717454.0.0	civil	0	6	0	0.0	0.0	False	train
297442170.199.199	derailed	1	7	7	0.6439149000000001	0.20259299557142857	True	train
297534624.9845.9845	derailed	1	6	6	0.6197453	0.22362509766666663	True	train
29762936.58620.58620	derailed	1	7	0	0.0	0.0	False	train
29765391.0.0	civil	0	6	0	0.0	0.0	False	train
297725189.64722.64722	derailed	1	17	17	0.908654	0.1472068374117647	True	train
297852672.39555.39555	derailed	1	11	0	0.0	0.0	False	train
297948782.122007.122007	derailed	1	11	0	0.0	0.0	False	train
298093721.9238.9238	civil	0	7	0	0.0	0.0	False	train
298146594.1688.1688	derailed	1	5	5	0.950479	0.22841269400000003	True	train
298654006.10288.10288	civil	0	6	6	0.060102653	0.02473280426666667	True	train
2989029.0.0	derailed	1	11	0	0.0	0.0	False	train
29927526.85050.85050	civil	0	9	0	0.0	0.0	False	train
299563638.2648.2648	civil	0	4	4	0.19021818	0.06429769225	True	train
300606646.36798.36798	civil	0	7	0	0.0	0.0	False	train
300727952.3958.3958	derailed	1	6	6	0.73544264	0.15021655283333335	True	train
300914163.6359.6359	civil	0	4	4	0.13591488978731464	0.07467385283902694	True	train
30093417.947.865	civil	0	7	0	0.0	0.0	False	train
301095343.9446.9446	civil	0	7	0	0.0	0.0	False	train
301311564.1463.1463	derailed	1	7	7	0.9027101	0.19645765057142858	True	train
301551564.18170.18170	civil	0	4	4	0.020530568	0.010402089900000001	True	train
302146682.206287.206287	civil	0	6	0	0.0	0.0	False	train
30225097.631.631	civil	0	7	0	0.0	0.0	False	train
302304761.166423.166423	civil	0	6	0	0.0	0.0	False	train
302388677.246871.246871	derailed	1	6	0	0.0	0.0	False	train
302502401.42882.42882	civil	0	6	0	0.0	0.0	False	train
302538703.13243.13243	derailed	1	9	0	0.0	0.0	False	train
302968254.25234.25234	civil	0	6	0	0.0	0.0	False	train
303058275.46510.46510	civil	0	8	0	0.0	0.0	False	train
303152228.100312.100259	civil	0	7	0	0.0	0.0	False	train
303373601.29884.29884	derailed	1	12	12	0.617273	0.07548087808333333	True	train
303378306.30420.30420	civil	0	19	19	0.10918874	0.03369316657894737	True	train
303630750.4946.4946	derailed	1	5	5	0.7791592284938127	0.23790070418944903	True	train
303753770.5587.5587	civil	0	7	7	0.237544090854	0.11500251262881366	True	train
303859937.222.222	derailed	1	6	0	0.0	0.0	False	train
303957324.19810.19810	derailed	1	8	8	0.77587414	0.159390531	True	train
303974195.20.20	civil	0	10	0	0.0	0.0	False	train
304172801.16750.16750	derailed	1	6	0	0.0	0.0	False	train
304247607.4194.4194	derailed	1	9	0	0.0	0.0	False	train
304520226.4242.4242	derailed	1	4	4	0.78609854	0.2724801375	True	train
30468327.83369.83369	civil	0	10	0	0.0	0.0	False	train
30500497.94280.94280	derailed	1	7	0	0.0	0.0	False	train
30546967.19522.19522	civil	0	7	0	0.0	0.0	False	train
305539768.336586.336586	civil	0	10	0	0.0	0.0	False	train
306380568.297.297	derailed	1	6	0	0.0	0.0	False	train
30692022.58141.58141	derailed	1	6	0	0.0	0.0	False	train
307138529.11145.11145	civil	0	10	0	0.0	0.0	False	train
307409332.116582.116582	civil	0	8	0	0.0	0.0	False	train
30753851.99112.99112	civil	0	8	0	0.0	0.0	False	train
3079144.12183.12183	derailed	1	10	0	0.0	0.0	False	train
308408481.528.528	civil	0	7	0	0.0	0.0	False	train
308547937.619.619	derailed	1	5	5	0.6095317473761596	0.28330023931662257	True	train
308951641.17539.17539	derailed	1	3	3	0.902710108441	0.35713585833150446	True	train
309087268.51708.51708	civil	0	7	0	0.0	0.0	False	train
309739682.359.144674	civil	0	10	0	0.0	0.0	False	train
309799694.118610.118610	civil	0	11	0	0.0	0.0	False	train
309872749.134064.134064	derailed	1	8	0	0.0	0.0	False	train
309962342.26077.26077	derailed	1	9	0	0.0	0.0	False	train
310191677.7373.7373	civil	0	4	4	0.13341229	0.06037287225	True	train
310303100.20893.20893	derailed	1	7	0	0.0	0.0	False	train
310432282.4023.4023	civil	0	6	6	0.19305603	0.08493928333333334	True	train
310526402.106008.106008	civil	0	8	0	0.0	0.0	False	train
310555001.111488.111488	derailed	1	8	0	0.0	0.0	False	train
310586657.7320.7320	derailed	1	5	5	0.82595015	0.26592726000000005	True	train
3107123.27071.27071	civil	0	9	0	0.0	0.0	False	train
31095176.35852.35852	civil	0	11	0	0.0	0.0	False	train
311035231.55646.55646	civil	0	8	8	0.1282426	0.0503345513125	True	train
31106181.66986.66986	derailed	1	6	0	0.0	0.0	False	train
311233422.1251.1251	civil	0	3	3	0.046372796815357685	0.04051636214541998	True	train
311369389.67443.67443	civil	0	4	4	0.042226747	0.022009690075	True	train
311434531.10907.10907	derailed	1	16	16	0.93065494	0.1346761640625	True	train
311971505.69995.69995	civil	0	10	0	0.0	0.0	False	train
31243567.119526.119523	derailed	1	6	0	0.0	0.0	False	train
312488039.8011.8011	derailed	1	11	0	0.0	0.0	False	train
31260640.1503.1503	derailed	1	7	0	0.0	0.0	False	train
312844590.31027.31027	derailed	1	8	0	0.0	0.0	False	train
312857093.338.338	civil	0	10	0	0.0	0.0	False	train
313039790.17289.17289	civil	0	8	0	0.0	0.0	False	train
313175753.27706.27706	civil	0	4	4	0.23062506	0.07175398300000001	True	train
31340962.2124.2124	civil	0	6	0	0.0	0.0	False	train
313653896.28410.28410	derailed	1	9	0	0.0	0.0	False	train
313734925.63585.63585	derailed	1	11	0	0.0	0.0	False	train
314467639.96173.96173	derailed	1	7	0	0.0	0.0	False	train
31469505.2665.2665	derailed	1	8	0	0.0	0.0	False	train
314955178.1235.1028	derailed	1	6	6	0.67711049373	0.17716940999930583	True	train
314955178.5385.4675	derailed	1	8	0	0.0	0.0	False	train
315025554.6590.6590	derailed	1	6	6	0.73544264	0.2605350676666667	True	train
315070204.6725.6725	civil	0	7	7	0.3739696	0.1684742257142857	True	train
31519939.70609.70609	derailed	1	7	0	0.0	0.0	False	train
31521591.794.794	civil	0	4	4	0.055135325	0.02822646975	True	train
315287769.101858.101858	derailed	1	11	0	0.0	0.0	False	train
315483727.17399.17399	civil	0	4	4	0.0	0.0	True	train
316041407.7114.7114	derailed	1	7	7	0.60783094	0.23852276342857145	True	train
316091311.7720.7582	civil	0	4	4	0.0	0.0	True	train
31619004.3644.3644	civil	0	7	7	0.0	0.0	True	train
316980186.27326.27336	civil	0	3	3	0.11881833	0.08998885000000001	True	train
3170561.10570.10570	derailed	1	7	0	0.0	0.0	False	train
317101728.18956.18956	derailed	1	3	3	0.9223584008772808	0.417628809335122	True	train
31730626.5117.5117	civil	0	5	5	0.09199916	0.0437730362	True	train
318028459.38631.38631	derailed	1	5	5	0.9027101	0.2278205478	True	train
318141830.5953.5953	civil	0	7	7	0.30325922	0.13594923571428572	True	train
318743524.23168.23168	derailed	1	10	0	0.0	0.0	False	train
318749222.42100.42100	civil	0	10	0	0.0	0.0	False	train
318884405.42022.42022	derailed	1	7	7	0.7852085999999999	0.22740039714285715	True	train
31910797.115.115	civil	0	7	0	0.0	0.0	False	train
31963153.6450.6450	civil	0	7	0	0.0	0.0	False	train
319640305.1045.61	civil	0	10	0	0.0	0.0	False	train
319640305.532.61	derailed	1	8	0	0.0	0.0	False	train
31981014.6992.6992	derailed	1	6	0	0.0	0.0	False	train
319812368.12109.12109	civil	0	8	0	0.0	0.0	False	train
320039966.3549.3549	civil	0	5	5	0.24733272669885906	0.11075631807429358	True	train
320094336.4883.4883	derailed	1	6	6	0.6418228	0.19458064816666668	True	train
320251126.19814.19814	civil	0	4	4	0.08262178912619544	0.03419895826309986	True	train
320351550.101714.101714	derailed	1	9	0	0.0	0.0	False	train
32038624.63259.63259	civil	0	7	0	0.0	0.0	False	train
320796371.21763.21763	civil	0	7	0	0.0	0.0	False	train
320799226.22078.22078	derailed	1	7	0	0.0	0.0	False	train
32090210.24266.24266	derailed	1	7	0	0.0	0.0	False	train
320926675.13624.13460	derailed	1	5	5	0.77587414	0.26248994259999997	True	train
321010577.39082.39082	civil	0	10	10	0.14325261	0.056640546300000004	True	train
32102304.27249.27249	civil	0	7	0	0.0	0.0	False	train
321816439.38850.38850	derailed	1	7	7	0.8239534	0.22491499357142855	True	train
322161962.9817.9817	civil	0	4	4	0.19720542	0.10175506649999999	True	train
32216454.5653.5653	civil	0	7	0	0.0	0.0	False	train
32226089.34475.34475	derailed	1	9	0	0.0	0.0	False	train
322317865.91486.91486	derailed	1	9	0	0.0	0.0	False	train
322358989.5975.5975	derailed	1	7	7	0.7269637	0.15930258285714285	True	train
322382941.0.0	derailed	1	6	6	0.9724302	0.2396734765	True	train
322691493.96849.96849	derailed	1	10	0	0.0	0.0	False	train
322708569.51191.51191	derailed	1	10	0	0.0	0.0	False	train
32302663.8843.8843	derailed	1	6	6	0.729694	0.32522724000000003	True	train
32306131.4451.4451	derailed	1	6	0	0.0	0.0	False	train
323100662.61075.56233	civil	0	6	0	0.0	0.0	False	train
323728504.18165.18165	civil	0	6	0	0.0	0.0	False	train
323735621.163644.163644	derailed	1	10	0	0.0	0.0	False	train
323819947.7048.7048	derailed	1	11	11	0.61077386	0.108665069	True	train
324034622.5371.5371	derailed	1	7	7	0.8016270000000001	0.1589885515714286	True	train
324215291.8824.8824	civil	0	4	4	0.033418205	0.02150425975	True	train
324292726.31242.31242	derailed	1	6	0	0.0	0.0	False	train
324569832.859.859	civil	0	6	6	0.055956006	0.027701386499999998	True	train
32487714.5257.5257	derailed	1	8	0	0.0	0.0	False	train
325201958.5492.5492	derailed	1	4	4	0.9144245	0.31491952025	True	train
325209973.9766.9766	derailed	1	4	4	0.6486651	0.17636335025	True	train
32533846.7956.7956	derailed	1	6	6	0.0	0.0	True	train
325493069.24533.24533	civil	0	4	4	0.07058906	0.04304135675	True	train
